Instance,Income
130774,23189.344236599998
130775,39836.960211000005
130776,30997.454216000006
130777,44924.159031
130778,48650.836536
130779,148200.830024
130780,97627.099554
130781,245376.64500000002
130782,157523.139921
130783,45630.889935
130784,220493.80628
130785,38848.983795
130786,44697.215983999995
130787,190295.67606
130788,178740.99361
130789,27185.833187
130790,8705.7493921
130791,28056.688708
130792,63906.50591700002
130793,165975.673764
130794,7405.7510752200005
130795,55094.37093600001
130796,32107.356461999996
130797,40863.439889999994
130798,226064.25960999998
130799,67838.56832
130800,9780.464288399999
130801,20152.656482700004
130802,205574.79270999998
130803,6645.4620182
130804,36327.787714
130805,132605.57902
130806,85003.68558800001
130807,106943.970427
130808,598842.6691200001
130809,81662.282966
130810,86655.17586799999
130811,92162.422909
130812,14630.3394611
130813,61917.197265999996
130814,36544.957398000006
130815,70031.465079
130816,144651.98933399998
130817,217686.52478
130818,34744.274239
130819,26716.189043
130820,41888.287685
130821,10531.189563799999
130822,34449.784264
130823,107728.46941000002
130824,48633.466894000005
130825,62251.989275000014
130826,44982.550749
130827,17068.005300900004
130828,656820.9612300001
130829,99209.46053099999
130830,122968.99833799999
130831,215919.94863
130832,87534.84692800001
130833,50042.813633000005
130834,19025.455913999995
130835,120111.193412
130836,59210.85575
130837,77364.75515
130838,43964.96487799999
130839,45882.814966
130840,94562.314828
130841,69966.06460399998
130842,244751.12693000003
130843,106804.09239099998
130844,101822.75785600001
130845,53549.512634
130846,10579.4350085
130847,53898.88462499999
130848,242103.10467000003
130849,108040.320792
130850,29309.967461
130851,65171.88621499999
130852,399443.09222
130853,14330.557367500001
130854,254796.65465
130855,468258.4469800001
130856,53956.131403
130857,56294.270606
130858,43870.78898800001
130859,38869.526842
130860,27929.640087
130861,39847.707692
130862,11749.096949199999
130863,87537.413527
130864,42847.307992
130865,32239.177046999997
130866,74795.239819
130867,49464.775287
130868,60813.691339
130869,92327.80169000001
130870,66236.21850600002
130871,1424.99391987
130872,26822.750374999996
130873,28629.266262
130874,145568.542208
130875,9405.2160786
130876,223623.94939000002
130877,45559.461559
130878,279689.07773
130879,234045.77354000002
130880,179822.32697
130881,170927.21979
130882,68593.4645
130883,20362.333619
130884,84684.545891
130885,7629.251929869999
130886,519196.9398000001
130887,33571.541717
130888,710354.9351900001
130889,96141.340274
130890,182426.80476000003
130891,53133.32719900001
130892,73395.30522499999
130893,79064.11537599999
130894,217658.19726
130895,18008.2545457
130896,39028.333908
130897,220460.10003
130898,236542.64106999998
130899,104796.243307
130900,39210.929468
130901,27500.114418
130902,128048.76524400001
130903,29192.47105
130904,31506.643406
130905,305659.71732
130906,50205.551052
130907,43821.547612
130908,29347.435286
130909,139673.37023200002
130910,144190.871076
130911,26554.420335000003
130912,692565.4546699999
130913,18849.889006
130914,246236.25864
130915,101920.269202
130916,57546.36757299999
130917,34995.28557
130918,106834.40259399998
130919,304655.13119
130920,328636.90959
130921,241313.71726900004
130922,31213.417202
130923,82566.380636
130924,10014.440789
130925,241156.83554000003
130926,23362.940777000003
130927,10805.3643102
130928,21939.689898
130929,39158.31093
130930,30817.439475000003
130931,13167.031672699999
130932,18705.471306
130933,562062.20257
130934,68044.71019400001
130935,78208.818329
130936,44164.483182
130937,52969.129937000005
130938,36644.59054399999
130939,481005.38104
130940,147494.225858
130941,19051.657228799995
130942,34717.235904999994
130943,181468.04230399997
130944,41622.902952
130945,741128.2611700001
130946,33084.419887000004
130947,493777.31898
130948,317996.04224999994
130949,19549.456545
130950,41228.12489199999
130951,72589.92767500001
130952,79380.528747
130953,29498.913311999997
130954,36140.312214
130955,14358.891163899996
130956,31644.236234
130957,56364.834924
130958,52483.19809399999
130959,92553.86290699999
130960,6483.146778290001
130961,65381.846897
130962,34191.408127
130963,47464.881965
130964,57906.262385999995
130965,35931.8008507
130966,16020.241253000004
130967,54086.995339
130968,101580.21372900001
130969,135995.959813
130970,192191.04911
130971,84526.1539
130972,43303.386699
130973,65790.308393
130974,378428.26806
130975,8371.22391176
130976,24634.692783
130977,12186.2951695
130978,42279.80592299999
130979,87342.870584
130980,120809.94061999998
130981,45498.62257200001
130982,154700.108938
130983,93337.269382
130984,413451.8386
130985,17470.807628399998
130986,182781.42312599998
130987,107275.276874
130988,287173.9667
130989,46582.174629
130990,73713.312752
130991,66520.91783600001
130992,67471.242111
130993,99600.482126
130994,83368.83408799999
130995,134318.19635599997
130996,175518.060969
130997,49978.18195300001
130998,158054.29489999998
130999,14255.147077920003
131000,69485.484932
131001,126383.78571099997
131002,87697.372284
131003,32873.271422
131004,59185.589261
131005,130291.61607999999
131006,68450.541176
131007,117774.53378099998
131008,43792.161538
131009,58436.726107999995
131010,151711.98621
131011,7414.105119299999
131012,34636.451137
131013,5040.244913799999
131014,45185.486346
131015,27485.089678
131016,51128.613175
131017,131538.53170500003
131018,58253.727387000006
131019,35264.180811000006
131020,105177.442206
131021,52611.18130399999
131022,50046.77045699999
131023,217297.7098
131024,277877.91203999997
131025,30373.432153
131026,22640.683216
131027,89900.756774
131028,71653.543631
131029,250906.80916
131030,121194.39599700001
131031,120353.66382600002
131032,40766.647522
131033,107681.91832600001
131034,34082.264348
131035,58042.876706999996
131036,48763.451536
131037,64878.98853300001
131038,27888.008087999995
131039,41483.248479999995
131040,79370.334081
131041,8771.0086447
131042,58256.805891
131043,41428.7531309
131044,410310.11643999995
131045,19332.933882
131046,236907.70817
131047,429073.46998999995
131048,16352.687690700002
131049,44938.280937
131050,101133.10360199999
131051,88738.793142
131052,57926.459180000005
131053,99007.874675
131054,1103935.6135199997
131055,70197.578427
131056,5680.97764701
131057,58916.32873200001
131058,193392.19581
131059,40741.039067
131060,44437.402878
131061,45735.534644
131062,58047.84158500001
131063,270269.07443700003
131064,32704.684275999996
131065,40463.51469200001
131066,87400.56125199998
131067,216634.81191
131068,380986.32453
131069,20457.360655
131070,398296.84313000005
131071,139333.334381
131072,29805.342552999995
131073,375859.60957999993
131074,85456.94154100001
131075,38407.49857499999
131076,24427.736248999998
131077,23213.123557000003
131078,28409.141387000003
131079,495728.14655999996
131080,10758.275637200002
131081,114942.11570300002
131082,189841.98566000003
131083,49763.036543999995
131084,91927.723821
131085,68978.30268300002
131086,27125.71596
131087,78934.95507200001
131088,35293.842822
131089,57162.684456
131090,81365.29900099999
131091,91525.968265
131092,350998.99138
131093,81560.129467
131094,84225.051611
131095,138276.7604
131096,115312.82472399999
131097,37534.932345
131098,233121.69496999998
131099,209799.952445
131100,10475.605548099998
131101,136051.738273
131102,10951.6799573
131103,70492.284714
131104,88136.617941
131105,48910.016240000004
131106,53612.238203
131107,62519.443136
131108,32652.755397
131109,45725.709087
131110,29935.198903
131111,21028.723922999998
131112,91909.218962
131113,21457.0469664
131114,28839.175701
131115,96769.349459
131116,52096.335965000006
131117,20404.695001
131118,18619.156451600003
131119,37865.61650900001
131120,84025.96397200001
131121,33526.746267
131122,295991.73495899996
131123,197727.36804
131124,360115.96756
131125,21669.104784
131126,135628.558778
131127,23451.836697000002
131128,21766.847632
131129,40038.2565
131130,523841.36318999995
131131,163546.74891999998
131132,63399.526529
131133,51636.18945399999
131134,158165.36065800002
131135,33234.99400200001
131136,51579.935348000006
131137,76915.94446400001
131138,26625.52378
131139,16823.445433399997
131140,13952.6907706
131141,43976.383661
131142,47674.720434
131143,138377.4986
131144,304294.29881
131145,41677.694903999996
131146,145442.849191
131147,132897.60767400003
131148,120289.567294
131149,165666.2411
131150,207608.96690000003
131151,25331.708694
131152,102336.815635
131153,174137.216726
131154,37193.716872000005
131155,161549.81460500002
131156,4885.218252840001
131157,18489.906380499997
131158,43980.829094
131159,281450.22369
131160,607146.4164500001
131161,162197.78187
131162,551633.2103
131163,33457.346684
131164,108906.976275
131165,126357.83402200001
131166,7970.8133504
131167,118097.66253699998
131168,39370.202169
131169,46332.29370269999
131170,79678.582032
131171,33767.59153400001
131172,55402.34413599999
131173,85461.086298
131174,30922.755826
131175,52755.51225800001
131176,80168.064527
131177,63767.715353
131178,223854.99370999998
131179,266718.61423
131180,254657.16327
131181,65100.880354999994
131182,53098.228770999995
131183,148281.72223999997
131184,79329.281766
131185,42892.321556
131186,38366.023411
131187,37895.658378
131188,62012.562769
131189,47932.956253
131190,8393.88941796
131191,30782.099810000003
131192,36375.395202
131193,37598.643516
131194,153676.76714
131195,45783.46223799999
131196,29730.245886
131197,88588.475323
131198,46743.792908
131199,116208.09199299998
131200,1335199.8730799998
131201,207714.55387
131202,100338.35337699999
131203,119991.92067200001
131204,54539.01233400001
131205,15243.973583999998
131206,26854.560746000003
131207,79772.488751
131208,140196.031213
131209,18082.6083039
131210,28944.933226
131211,207082.46354
131212,280278.22137
131213,34907.58290999999
131214,30081.384346
131215,116212.65515600002
131216,58066.51966899999
131217,97014.96127900001
131218,28351.234065999997
131219,98496.451096
131220,124275.51612200002
131221,46366.453627
131222,19966.732398
131223,35100.780087
131224,24183.277311
131225,41936.155377
131226,26343.835639999998
131227,40518.245466
131228,59825.041605
131229,194569.169696
131230,39276.466787
131231,52505.90229400001
131232,14392.4333866
131233,428248.33913000004
131234,27455.347403
131235,10296.0734708
131236,610355.18374
131237,166714.52828300005
131238,152750.07564700002
131239,334735.34390000004
131240,42875.628536
131241,207780.78733000002
131242,390079.84891000006
131243,67250.66934699999
131244,20352.726745999997
131245,6834.669190199999
131246,545643.68216
131247,51498.165075000004
131248,17879.0969055
131249,30455.827492
131250,73266.54882299999
131251,63847.410794999996
131252,61394.243004
131253,145110.832405
131254,74785.75226100002
131255,235495.61255999998
131256,100200.565392
131257,1228153.7777999998
131258,43377.55635399999
131259,71772.821661
131260,37581.83495800001
131261,183035.08234000002
131262,35420.278043000006
131263,140031.25435
131264,119510.531449
131265,83781.33854499999
131266,28857.226814000005
131267,62247.75294200001
131268,22199.336159899995
131269,28199.516206
131270,35618.649892
131271,30738.538130000008
131272,324539.0159899999
131273,102666.34933799999
131274,16894.738429
131275,832055.7417400001
131276,14661.136257
131277,70671.637191
131278,18407.048926000003
131279,264305.90915
131280,191312.65717
131281,79499.439454
131282,71874.842714
131283,43515.241229
131284,294082.66336
131285,74735.661844
131286,115222.61263100003
131287,70443.18724099998
131288,19745.913599999996
131289,621307.85807
131290,9759.8640079
131291,29255.565775000003
131292,75808.13216
131293,133220.99419199998
131294,229330.05369000003
131295,37807.539058
131296,255751.63035
131297,71701.830581
131298,106441.34467099998
131299,36551.688003
131300,45489.438994000004
131301,26604.493894000003
131302,29317.880200000007
131303,69608.488473
131304,168160.394336
131305,57870.620074
131306,24497.642128
131307,223337.95255999998
131308,11674.5064896
131309,51417.368846
131310,247410.20532
131311,59833.936707
131312,95794.984463
131313,139653.505124
131314,6533.41054074
131315,43906.791302
131316,126845.521496
131317,259880.41881999996
131318,38065.571411000004
131319,316876.62561000005
131320,119884.51109700001
131321,14577.465449
131322,61159.57346
131323,26688.448069
131324,20666.604087000007
131325,223370.92933999997
131326,349243.87563
131327,155580.850248
131328,19539.543327
131329,14067.159068500001
131330,55006.141275000016
131331,46610.396384
131332,96823.841514
131333,7588.01688364
131334,266301.06158999994
131335,26380.874443
131336,52735.02452199999
131337,31042.61839
131338,55728.896098
131339,50891.83360500001
131340,211094.42740000002
131341,228114.79481000002
131342,106216.58843100001
131343,673304.44165
131344,75398.06066300001
131345,496673.1440300001
131346,38497.610107
131347,35135.24793499999
131348,32886.726091
131349,19363.898301000005
131350,51491.051672999994
131351,118809.811159
131352,55181.985596
131353,26481.013724999997
131354,70813.45707
131355,119062.21796799998
131356,115686.051253
131357,74517.690852
131358,10048.189203700002
131359,345518.58252
131360,21242.940001000003
131361,123261.804352
131362,54839.149160999994
131363,392393.4042
131364,128001.51225999999
131365,45218.835146
131366,52431.63331600001
131367,33410.575445
131368,53918.085702
131369,225290.54247000004
131370,201875.09661
131371,68201.784991
131372,55776.45364900001
131373,62025.041714000006
131374,90801.21576
131375,49014.38334299999
131376,49792.61623899999
131377,208225.65140499998
131378,18096.129194600002
131379,136811.187493
131380,80458.53364699999
131381,91266.624169
131382,34282.203184
131383,192407.51395
131384,569532.58904
131385,20037.981019000006
131386,13500.607638269998
131387,35977.831942000004
131388,35927.525339
131389,83397.612265
131390,23424.600244
131391,31504.903489
131392,33131.056786
131393,54172.43658299999
131394,111619.661987
131395,122433.60959800002
131396,151724.35316
131397,195802.10786000005
131398,86182.46289299999
131399,36406.627071
131400,165288.78304999997
131401,93706.29074499998
131402,27379.714230000005
131403,33080.078497
131404,16427.247172299998
131405,9402.193959100001
131406,29785.813437000004
131407,98248.76006200002
131408,48835.07246099999
131409,64272.31161700001
131410,210166.08101
131411,238533.40336000003
131412,468885.43065999995
131413,5779.7526622
131414,46275.561416
131415,152304.36278999998
131416,19828.566371999998
131417,25729.7084188
131418,32705.851880000002
131419,42739.73362199999
131420,104116.503082
131421,58596.758756
131422,217689.3699
131423,29688.482856
131424,50299.02881899999
131425,103097.11764499999
131426,43700.905932999995
131427,96496.64124000003
131428,235039.95674999998
131429,105833.38839099996
131430,70846.368508
131431,38374.430686
131432,286551.07596
131433,97144.838154
131434,4718.6745969
131435,38914.748313000004
131436,262203.95905999996
131437,16754.3075026
131438,138400.765494
131439,20716.171341999998
131440,20597.200555
131441,31230.404910000005
131442,21417.313664
131443,63514.226650000004
131444,223935.06867000004
131445,203699.84197
131446,152788.50713
131447,43806.17187400001
131448,202427.01303000003
131449,33878.757677
131450,46489.166000000005
131451,80863.474862
131452,17909.7810351
131453,57693.04204199999
131454,51990.607079
131455,173608.981662
131456,65199.73349200001
131457,31348.681961000006
131458,25913.624078
131459,40562.867256
131460,428498.17474
131461,37068.010965999994
131462,2134741.092403999
131463,43393.62439700001
131464,226774.52354999998
131465,10086.4233053
131466,12317.5594797
131467,666502.26852
131468,343258.31609
131469,29077.659691999997
131470,8421.98475157
131471,65821.970911
131472,40891.110571
131473,33337.328631
131474,177411.69977
131475,38702.682532
131476,199243.16782400003
131477,321439.27324
131478,230897.36154
131479,200961.98832
131480,12059.652315000001
131481,26089.047791
131482,85881.066593
131483,43261.53303399999
131484,43104.908369
131485,130720.187796
131486,76684.533961
131487,120748.290114
131488,32154.299148000002
131489,147910.470962
131490,227301.486383
131491,49559.138366
131492,52431.27154999999
131493,43081.60664
131494,107900.38024500001
131495,98409.93817600001
131496,23614.017566000002
131497,99547.03289700001
131498,230701.85601
131499,12743.7627008
131500,69618.137337
131501,184439.73010399996
131502,61607.35769999999
131503,21315.177811999998
131504,37213.246453
131505,46189.690026
131506,125734.902538
131507,133618.27019300003
131508,36460.480383
131509,27957.876759
131510,40243.430335
131511,85047.04069899999
131512,273379.19272
131513,87539.079205
131514,129265.18155100002
131515,151288.86607
131516,33226.154397000006
131517,166178.82332999998
131518,43724.5313367
131519,35692.721449
131520,10233.933744499998
131521,33102.013327
131522,12991.548134
131523,78253.806949
131524,273321.46593999997
131525,100599.91078800001
131526,282484.52605
131527,149353.278669
131528,28671.100528999996
131529,22603.996467999994
131530,50247.29768099999
131531,148947.45264600002
131532,462952.09742
131533,306966.70248000004
131534,127814.019474
131535,111656.69206399999
131536,27997.019178
131537,15449.5426584
131538,9053.5532847
131539,21637.283513
131540,30304.431927000005
131541,50759.120125
131542,80457.05200000001
131543,32878.321308
131544,126460.86855300001
131545,65738.646997
131546,59654.941473
131547,81815.73292000001
131548,112346.85510799999
131549,100229.58293
131550,82720.41930099999
131551,90536.44336399999
131552,466917.25094
131553,99333.907194
131554,27533.475461
131555,17580.1460307
131556,22634.236444000002
131557,38774.298370599994
131558,31133.131038999993
131559,261147.23982999995
131560,25215.115724999996
131561,217674.69497
131562,41094.556576
131563,143806.04674999998
131564,61688.632637
131565,189306.32629000003
131566,222437.43231
131567,17179.6443501
131568,11741.2735403
131569,198839.14229
131570,24236.176892
131571,73585.23501500001
131572,290808.61170999997
131573,214589.5901
131574,33203.638374
131575,64188.487109
131576,53127.812274
131577,58054.96273200001
131578,392514.428
131579,132690.591285
131580,309359.42178
131581,39890.906606
131582,77940.05208299999
131583,182062.010907
131584,124418.56360900002
131585,33920.598445999996
131586,40686.989075
131587,38747.46664300001
131588,36019.409206
131589,219683.64823
131590,138204.543892
131591,23724.9584427
131592,19925.410576799997
131593,41545.30425599999
131594,59374.578895000006
131595,49951.43527
131596,33335.10952799999
131597,151941.48284299998
131598,14141.524217400001
131599,67267.088649
131600,160615.279787
131601,57004.685172000005
131602,126063.73821299998
131603,117360.29325399999
131604,67514.48344299999
131605,260389.40368
131606,9660.357178900002
131607,96804.56615199998
131608,65524.49023899999
131609,40241.604444
131610,59590.303942000006
131611,44893.06049799999
131612,76462.00096900002
131613,114386.50343099998
131614,52873.73800499999
131615,80732.6751933
131616,178488.52158999996
131617,1611877.3848400002
131618,30334.515766000004
131619,183302.12851
131620,203367.21731
131621,13911.8952544
131622,594735.40791
131623,318205.48866
131624,40134.519514
131625,454172.97179000004
131626,94961.459883
131627,98736.31143999999
131628,57631.294462000005
131629,44127.413134999995
131630,6315.84658428
131631,129854.65540800002
131632,37775.19734299999
131633,35828.477113
131634,89560.62794800001
131635,40783.420475000006
131636,112241.06119499999
131637,106164.569299
131638,65086.81591600001
131639,63188.01090399999
131640,41955.425115000005
131641,90353.65128800002
131642,35237.75051500001
131643,22225.9676388
131644,48141.165787
131645,26871.064318999997
131646,144499.258693
131647,36036.753455
131648,155037.01695400005
131649,50048.666628
131650,97348.02229
131651,76416.25922099999
131652,77185.10853700001
131653,38990.35413000001
131654,97012.51180310003
131655,96106.18348099999
131656,205433.85922
131657,67383.136867
131658,50194.207431
131659,29485.81631799999
131660,33327.812826
131661,70001.772823
131662,30417.531789999997
131663,146785.908745
131664,161062.99253
131665,34328.624799
131666,372971.60422
131667,79887.27295099999
131668,74571.50074599999
131669,59292.372812999994
131670,14872.307100999999
131671,215695.21211999998
131672,453741.05647
131673,43074.532286999995
131674,132332.765602
131675,704999.9590500002
131676,76258.66260499999
131677,100511.01984699999
131678,127755.010683
131679,49492.07007100001
131680,28261.971503999997
131681,45723.192787
131682,59088.293344000005
131683,60499.944589
131684,85278.371342
131685,52424.676311
131686,372152.02611
131687,21866.723828500002
131688,37211.068635
131689,62978.434485
131690,18030.919193499998
131691,50033.489083
131692,49692.965905
131693,26065.480390999997
131694,27210.663198000002
131695,49251.343831
131696,165923.62675
131697,67403.557359
131698,150669.11635
131699,5293.147016530001
131700,8892.684427600001
131701,39512.51422599999
131702,14408.456475699999
131703,5902.027220499999
131704,406396.92263999995
131705,192286.16951
131706,63515.296332
131707,21264.817739000002
131708,28332.008694999997
131709,131998.92142
131710,35221.124479
131711,392588.24685999996
131712,63542.958124
131713,434671.98734
131714,89546.992334
131715,58084.34702100001
131716,13597.4625978
131717,475560.3380500001
131718,39424.098411
131719,54220.515102
131720,75889.7298235
131721,13390.245305900002
131722,24064.791533000003
131723,56482.095366
131724,221578.32299999995
131725,29039.297388
131726,29904.195854
131727,163286.29853
131728,59651.484040999996
131729,89117.388087
131730,98645.08342500002
131731,64755.249844
131732,61308.69378800001
131733,63657.46053900001
131734,129342.590753
131735,112871.26740900001
131736,47857.71231400001
131737,77297.80961
131738,115365.17717700002
131739,484253.97013
131740,1083081.11091
131741,300192.88873000006
131742,115187.75638299999
131743,59286.514016999994
131744,20716.492736999997
131745,39271.398411
131746,624496.5023
131747,74040.89089000001
131748,71251.740535
131749,70560.018927
131750,14331.086924100004
131751,52789.16826599999
131752,434931.88506999996
131753,57186.49395
131754,62324.721123
131755,15245.054084799998
131756,232429.49365000002
131757,71194.722817
131758,88549.79681100001
131759,9602.1360952
131760,56503.636745
131761,6110.6675583999995
131762,208423.18829
131763,70196.417553
131764,53771.752497
131765,123970.66267899999
131766,46714.276077
131767,39870.860633000004
131768,32514.767851999997
131769,34302.68143700001
131770,47935.359979
131771,50899.370335
131772,126800.94671199999
131773,115424.20220300001
131774,120548.092154
131775,271749.37898
131776,46740.747659
131777,100638.68730199999
131778,58160.28318999999
131779,36184.043285
131780,158915.15954400002
131781,22057.711876000005
131782,60772.37214199999
131783,32157.119501999998
131784,13531.7109223
131785,18814.0157158
131786,289248.04711000004
131787,71269.89452599999
131788,24453.197744999998
131789,50401.493051
131790,46549.443519
131791,65520.567329000005
131792,64386.59018399999
131793,62324.233575
131794,56513.51033099999
131795,43690.094548999994
131796,9441.001747899998
131797,58778.51081699999
131798,80801.51499699999
131799,28657.316245
131800,66381.55438899998
131801,111447.152749
131802,18036.122020599996
131803,264700.17443
131804,445134.00139
131805,39704.095753
131806,37371.39600300001
131807,160146.563678
131808,24911.759514
131809,12646.742658400002
131810,277362.14654
131811,238243.84353
131812,184101.52879
131813,50026.92128599999
131814,362459.17578
131815,50538.311745
131816,197326.19928999996
131817,31225.980278000003
131818,57069.71327000001
131819,25663.100254
131820,159894.541689
131821,11110.217066499998
131822,302684.65498000005
131823,16491.177941
131824,62780.151109000006
131825,490216.13279
131826,87236.643755
131827,64368.51463199999
131828,78076.36080000001
131829,27767.322737000002
131830,42321.126969
131831,121282.49436000001
131832,98788.920581
131833,34743.705232
131834,54889.474932
131835,130349.91723800001
131836,180438.61523000002
131837,39811.573187999995
131838,151773.393552
131839,54896.30949500001
131840,43156.239331
131841,69584.173178
131842,215248.34110399996
131843,23968.336292
131844,223002.08837
131845,23924.440339
131846,156899.88870500002
131847,757119.0115
131848,52543.385106
131849,22607.535034999997
131850,9494.7588064
131851,39547.876115
131852,25776.11942
131853,392072.71063
131854,12289.663558600001
131855,58432.80922999999
131856,67939.76611599998
131857,23086.326788000002
131858,50443.563670999996
131859,22340.245732000003
131860,74389.506951
131861,66004.824041
131862,167478.397234
131863,201821.34850799997
131864,83056.77016500001
131865,71703.02744200002
131866,63607.65106899999
131867,173202.72421
131868,41098.035105
131869,70177.265274
131870,89199.83091799999
131871,59889.40094
131872,35296.421654000005
131873,29336.823005899998
131874,399746.80382
131875,33546.859935
131876,37812.368053
131877,171197.02067
131878,201413.69089000003
131879,54650.636426
131880,48691.533866
131881,6496.3236265
131882,49291.159718
131883,541246.34862
131884,38236.954203999994
131885,21522.032309399998
131886,20984.189886
131887,37899.778938999996
131888,64016.08461399999
131889,24710.929036999998
131890,15119.159823200001
131891,62974.941555000005
131892,44544.05794700001
131893,32820.392973
131894,90370.349976
131895,247636.25136999995
131896,184802.79917399999
131897,58286.994211
131898,82587.388071
131899,129163.77772600001
131900,29023.665893999998
131901,103378.49278900001
131902,320236.72325
131903,42914.766325
131904,73491.96670899999
131905,152536.351178
131906,118545.93162100001
131907,54530.370317999994
131908,33330.135590000005
131909,159341.97471699998
131910,73123.929634
131911,123447.074434
131912,23785.009720000002
131913,202916.50256999998
131914,49095.697665
131915,44237.190576
131916,78874.59068000001
131917,47881.13316900001
131918,35637.744351
131919,113522.26066400002
131920,42702.214931999995
131921,36711.363100999995
131922,384558.02602000005
131923,28048.688149
131924,81293.905979
131925,116498.90006099998
131926,194083.91649400003
131927,95726.517759
131928,26555.0940126
131929,783897.4616600001
131930,47743.435767
131931,36671.131488
131932,81702.75974899999
131933,55198.43902400001
131934,176043.97028200002
131935,82137.457516
131936,51516.958638
131937,291642.88233999995
131938,76457.54882999999
131939,153965.865123
131940,29201.672401999997
131941,447358.64443999995
131942,111294.060962
131943,40798.17155099999
131944,6616.987204299998
131945,111977.20004200001
131946,28573.217933
131947,63019.952414
131948,49306.080697000005
131949,57936.042801999996
131950,25682.042378699996
131951,141283.910897
131952,8522.057647600002
131953,133611.966863
131954,33844.332215
131955,21163.271794999997
131956,189505.66812
131957,35952.82520400001
131958,243565.54494000002
131959,90742.47134300001
131960,195827.65968999997
131961,49180.384772000005
131962,14796.464271563
131963,45564.499287
131964,21490.423425999998
131965,59680.558232
131966,66847.030216
131967,214757.27573000002
131968,19492.045892
131969,64435.56237
131970,38301.199669
131971,19271.702645199995
131972,65677.012925
131973,107088.142674
131974,185307.87723599997
131975,58562.788072999996
131976,149319.96938999995
131977,75726.457495
131978,117714.477492
131979,34331.078918
131980,22474.187885
131981,28963.001561
131982,237070.12665999992
131983,53835.545878
131984,24862.138007999998
131985,68312.296676
131986,29675.928555000002
131987,63619.585269999996
131988,43903.210921000005
131989,99896.27638400001
131990,41029.376565000006
131991,20717.727929
131992,49361.272717
131993,127402.15466399999
131994,36505.33036199999
131995,133615.858436
131996,99611.589014
131997,60718.46319200001
131998,70037.084074
131999,13420.864458600001
132000,44251.185459
132001,47410.178868999996
132002,112225.63734599999
132003,27823.439295000007
132004,71751.72250299998
132005,80930.422106
132006,32451.179115
132007,71648.496982
132008,66129.76412800001
132009,70107.709771
132010,55608.910751
132011,273921.97651
132012,101413.74652300001
132013,43006.929003
132014,100517.258107
132015,6304.5330994000005
132016,292267.43224999995
132017,124382.86074400002
132018,52258.490734
132019,59141.047084
132020,26731.151596000003
132021,141399.519024
132022,18163.717054999997
132023,75338.782189
132024,5647.85157204
132025,562341.6664199999
132026,36920.988464
132027,18842.833511000004
132028,6186.3183758000005
132029,63373.752671
132030,62628.433741
132031,140606.61755399997
132032,169827.563
132033,124464.45624600002
132034,27457.248626000004
132035,309052.1098
132036,44382.418338999996
132037,96899.961769
132038,61130.48745200001
132039,111872.05134699999
132040,622220.9858799999
132041,205480.16596
132042,61763.033924
132043,76891.987856
132044,39614.471922000004
132045,30539.258095999998
132046,6036.545194640001
132047,114424.027469
132048,47976.514252
132049,44373.183425999996
132050,28459.041465
132051,62028.859187999995
132052,37643.99695
132053,74527.946154
132054,61571.59553499999
132055,12364.8295275
132056,34544.84588
132057,35458.493067999996
132058,79505.52761399999
132059,8558.700008900001
132060,31338.552194
132061,146761.12135600002
132062,13850.136363000001
132063,90256.02858100002
132064,62631.301816
132065,375419.9517
132066,83019.358046
132067,31898.564453000006
132068,250387.50492999997
132069,23105.141240999998
132070,88538.29536
132071,167994.119247
132072,147284.583671
132073,108114.03123699999
132074,31006.151758000004
132075,24052.2217709
132076,36286.051777
132077,45754.486341
132078,133001.76696000004
132079,142047.968651
132080,120966.512634
132081,70208.04927599998
132082,10433.787387
132083,51057.251342999996
132084,6963.41403745
132085,25223.788351
132086,78303.280565
132087,52364.605088
132088,28835.312263999997
132089,56843.846005
132090,35694.538254
132091,41225.517558
132092,44245.65430099999
132093,32915.044117
132094,78142.824174
132095,55478.79329299999
132096,272702.08978
132097,476690.11603999994
132098,138553.147299
132099,23828.646293
132100,66619.01531300003
132101,50774.977627
132102,36219.886440999995
132103,238734.30431999997
132104,129130.968609
132105,11893.6326358
132106,44099.832368999996
132107,40694.571855
132108,41350.97838100001
132109,48041.854231
132110,190197.44606299998
132111,15157.210240999999
132112,252474.29133
132113,364396.28320999997
132114,652187.59604
132115,25741.854235
132116,100401.68996399999
132117,99252.750868
132118,58460.052415
132119,16754.4453001
132120,14775.581508000003
132121,29471.886446
132122,32198.927126000006
132123,96503.52464400002
132124,132680.708323
132125,24725.674131
132126,19892.8983585
132127,31706.989957
132128,61294.779151
132129,118836.86637600002
132130,16267.1577571
132131,95632.844182
132132,89081.229333
132133,40167.689405
132134,114683.87328599999
132135,69694.510365
132136,227568.49260000006
132137,154622.33980200003
132138,149143.991348
132139,82837.75449300001
132140,60924.21016599999
132141,23380.225982199998
132142,39421.480446999994
132143,196245.79403000002
132144,69545.703185
132145,235648.13301800005
132146,93694.065508
132147,32316.385090000003
132148,505282.46343
132149,156478.52776400003
132150,27452.640669000004
132151,6679.287831070001
132152,41750.937011999995
132153,89488.759712
132154,40521.618492
132155,89541.08733699999
132156,17312.5939575
132157,111782.52045499999
132158,44715.240918999996
132159,47355.117435
132160,44706.136142
132161,18591.2730319
132162,110342.09648500002
132163,296926.68613
132164,77862.61014399999
132165,125814.43424100001
132166,23982.994214
132167,101495.948596
132168,64509.726341999994
132169,63335.749776
132170,8008.065982209999
132171,4216.409566048
132172,62981.98673200002
